%Arquivo de dados
%tempo[s],Valor[A]
0.039472,7.361538
0.039473,7.358986
0.039474,7.356433
0.039475,7.353879
0.039476,7.351323
0.039477,7.348767
0.039478,7.346210
0.039479,7.343652
0.039480,7.341092
0.039481,7.338532
0.039482,7.335970
0.039483,7.333408
0.039484,7.330844
0.039485,7.328280
0.039486,7.325714
0.039487,7.323147
0.039488,7.320580
0.039489,7.318011
0.039490,7.315441
0.039491,7.312870
0.039492,7.310299
0.039493,7.307726
0.039494,7.305152
0.039495,7.302577
0.039496,7.300001
0.039497,7.297424
0.039498,7.294846
0.039499,7.292266
0.039500,7.289686
0.039501,7.287105
0.039502,7.284523
0.039503,7.281940
0.039504,7.279355
0.039505,7.276770
0.039506,7.274184
0.039507,7.271596
0.039508,7.269008
0.039509,7.266418
0.039510,7.263828
0.039511,7.261236
0.039512,7.258644
0.039513,7.256050
0.039514,7.253455
0.039515,7.250860
0.039516,7.248263
0.039517,7.245665
0.039518,7.243067
0.039519,7.240467
0.039520,7.237866
0.039521,7.235264
0.039522,7.232661
0.039523,7.230057
0.039524,7.227452
0.039525,7.224846
0.039526,7.222239
0.039527,7.219631
0.039528,7.217022
0.039529,7.214412
0.039530,7.211801
0.039531,7.209189
0.039532,7.206576
0.039533,7.203962
0.039534,7.201347
0.039535,7.198730
0.039536,7.196113
0.039537,7.193495
0.039538,7.190876
0.039539,7.188255
0.039540,7.185634
0.039541,7.183012
0.039542,7.180388
0.039543,7.177764
0.039544,7.175139
0.039545,7.172512
0.039546,7.169885
0.039547,7.167256
0.039548,7.164627
0.039549,7.161996
0.039550,7.159365
0.039551,7.156732
0.039552,7.154099
0.039553,7.151464
0.039554,7.148829
0.039555,7.146192
0.039556,7.143554
0.039557,7.140916
0.039558,7.138276
0.039559,7.135635
0.039560,7.132994
0.039561,7.130351
0.039562,7.127707
0.039563,7.125063
0.039564,7.122417
0.039565,7.119770
0.039566,7.117122
0.039567,7.114474
0.039568,7.111824
0.039569,7.109173
0.039570,7.106521
0.039571,7.103869
0.039572,7.101215
0.039573,7.098560
0.039574,7.095904
0.039575,7.093247
0.039576,7.090589
0.039577,7.087931
0.039578,7.085271
0.039579,7.082610
0.039580,7.079948
0.039581,7.077285
0.039582,7.074621
0.039583,7.071956
0.039584,7.069290
0.039585,7.066624
0.039586,7.063956
0.039587,7.061287
0.039588,7.058617
0.039589,7.055946
0.039590,7.053274
0.039591,7.050601
0.039592,7.047927
0.039593,7.045252
0.039594,7.042576
0.039595,7.039899
0.039596,7.037221
0.039597,7.034542
0.039598,7.031863
0.039599,7.029182
0.039600,7.026500
0.039601,7.023817
0.039602,7.021133
0.039603,7.018448
0.039604,7.015762
0.039605,7.013075
0.039606,7.010387
0.039607,7.007698
0.039608,7.005008
0.039609,7.002317
0.039610,6.999626
0.039611,6.996933
0.039612,6.994239
0.039613,6.991544
0.039614,6.988848
0.039615,6.986151
0.039616,6.983453
0.039617,6.980754
0.039618,6.978055
0.039619,6.975354
0.039620,6.972652
0.039621,6.969949
0.039622,6.967245
0.039623,6.964541
0.039624,6.961835
0.039625,6.959128
0.039626,6.956420
0.039627,6.953711
0.039628,6.951002
0.039629,6.948291
0.039630,6.945579
0.039631,6.942867
0.039632,6.940153
0.039633,6.937438
0.039634,6.934723
0.039635,6.932006
0.039636,6.929288
0.039637,6.926570
0.039638,6.923850
0.039639,6.921129
0.039640,6.918408
0.039641,6.915685
0.039642,6.912962
0.039643,6.910237
0.039644,6.907512
0.039645,6.904785
0.039646,6.902058
0.039647,6.899329
0.039648,6.896600
0.039649,6.893869
0.039650,6.891138
0.039651,6.888406
0.039652,6.885672
0.039653,6.882938
0.039654,6.880203
0.039655,6.877466
0.039656,6.874729
0.039657,6.871991
0.039658,6.869252
0.039659,6.866512
0.039660,6.863770
0.039661,6.861028
0.039662,6.858285
0.039663,6.855541
0.039664,6.852796
0.039665,6.850050
0.039666,6.847303
0.039667,6.844555
0.039668,6.841806
0.039669,6.839056
0.039670,6.836305
0.039671,6.833553
0.039672,6.830800
0.039673,6.828047
0.039674,6.825292
0.039675,6.822536
0.039676,6.819779
0.039677,6.817022
0.039678,6.814263
0.039679,6.811503
0.039680,6.808743
0.039681,6.805981
0.039682,6.803219
0.039683,6.800455
0.039684,6.797691
0.039685,6.794925
0.039686,6.792159
0.039687,6.789392
0.039688,6.786623
0.039689,6.783854
0.039690,6.781084
0.039691,6.778312
0.039692,6.775540
0.039693,6.772767
0.039694,6.769993
0.039695,6.767218
0.039696,6.764442
0.039697,6.761665
0.039698,6.758887
0.039699,6.756108
0.039700,6.753328
0.039701,6.750547
0.039702,6.747765
0.039703,6.744983
0.039704,6.742199
0.039705,6.739414
0.039706,6.736629
0.039707,6.733842
0.039708,6.731055
0.039709,6.728266
0.039710,6.725477
0.039711,6.722686
0.039712,6.719895
0.039713,6.717102
0.039714,6.714309
0.039715,6.711515
0.039716,6.708720
0.039717,6.705924
0.039718,6.703127
0.039719,6.700328
0.039720,6.697529
0.039721,6.694730
0.039722,6.691929
0.039723,6.689127
0.039724,6.686324
0.039725,6.683520
0.039726,6.680715
0.039727,6.677910
0.039728,6.675103
0.039729,6.672296
0.039730,6.669487
0.039731,6.666678
0.039732,6.663867
0.039733,6.661056
0.039734,6.658244
0.039735,6.655430
0.039736,6.652616
0.039737,6.649801
0.039738,6.646985
0.039739,6.644168
0.039740,6.641350
0.039741,6.638531
0.039742,6.635711
0.039743,6.632891
0.039744,6.630069
0.039745,6.627246
0.039746,6.624423
0.039747,6.621598
0.039748,6.618772
0.039749,6.615946
0.039750,6.613119
0.039751,6.610290
0.039752,6.607461
0.039753,6.604631
0.039754,6.601800
0.039755,6.598968
0.039756,6.596135
0.039757,6.593301
0.039758,6.590466
0.039759,6.587630
0.039760,6.584793
0.039761,6.581956
0.039762,6.579117
0.039763,6.576277
0.039764,6.573437
0.039765,6.570595
0.039766,6.567753
0.039767,6.564910
0.039768,6.562065
0.039769,6.559220
0.039770,6.556374
0.039771,6.553527
0.039772,6.550679
0.039773,6.547830
0.039774,6.544980
0.039775,6.542130
0.039776,6.539278
0.039777,6.536425
0.039778,6.533572
0.039779,6.530717
0.039780,6.527862
0.039781,6.525006
0.039782,6.522148
0.039783,6.519290
0.039784,6.516431
0.039785,6.513571
0.039786,6.510710
0.039787,6.507848
0.039788,6.504985
0.039789,6.502122
0.039790,6.499257
0.039791,6.496391
0.039792,6.493525
0.039793,6.490657
0.039794,6.487789
0.039795,6.484920
0.039796,6.482050
0.039797,6.479178
0.039798,6.476306
0.039799,6.473433
0.039800,6.470560
0.039801,6.467685
0.039802,6.464809
0.039803,6.461932
0.039804,6.459055
0.039805,6.456176
0.039806,6.453297
0.039807,6.450417
0.039808,6.447535
0.039809,6.444653
0.039810,6.441770
0.039811,6.438886
0.039812,6.436001
0.039813,6.433116
0.039814,6.430229
0.039815,6.427341
0.039816,6.424453
0.039817,6.421563
0.039818,6.418673
0.039819,6.415782
0.039820,6.412889
0.039821,6.409996
0.039822,6.407102
0.039823,6.404207
0.039824,6.401312
0.039825,6.398415
0.039826,6.395517
0.039827,6.392619
0.039828,6.389719
0.039829,6.386819
0.039830,6.383917
0.039831,6.381015
0.039832,6.378112
0.039833,6.375208
0.039834,6.372303
0.039835,6.369397
0.039836,6.366491
0.039837,6.363583
0.039838,6.360674
0.039839,6.357765
0.039840,6.354855
0.039841,6.351943
0.039842,6.349031
0.039843,6.346118
0.039844,6.343204
0.039845,6.340289
0.039846,6.337374
0.039847,6.334457
0.039848,6.331539
0.039849,6.328621
0.039850,6.325702
0.039851,6.322781
0.039852,6.319860
0.039853,6.316938
0.039854,6.314015
0.039855,6.311091
0.039856,6.308167
0.039857,6.305241
0.039858,6.302314
0.039859,6.299387
0.039860,6.296459
0.039861,6.293529
0.039862,6.290599
0.039863,6.287668
0.039864,6.284736
0.039865,6.281804
0.039866,6.278870
0.039867,6.275935
0.039868,6.273000
0.039869,6.270063
0.039870,6.267126
0.039871,6.264188
0.039872,6.261249
0.039873,6.258309
0.039874,6.255368
0.039875,6.252427
0.039876,6.249484
0.039877,6.246540
0.039878,6.243596
0.039879,6.240651
0.039880,6.237705
0.039881,6.234758
0.039882,6.231810
0.039883,6.228861
0.039884,6.225911
0.039885,6.222961
0.039886,6.220009
0.039887,6.217057
0.039888,6.214104
0.039889,6.211150
0.039890,6.208195
0.039891,6.205239
0.039892,6.202282
0.039893,6.199324
0.039894,6.196366
0.039895,6.193406
0.039896,6.190446
0.039897,6.187485
0.039898,6.184523
0.039899,6.181560
0.039900,6.178596
0.039901,6.175631
0.039902,6.172666
0.039903,6.169699
0.039904,6.166732
0.039905,6.163764
0.039906,6.160795
0.039907,6.157825
0.039908,6.154854
0.039909,6.151882
0.039910,6.148910
0.039911,6.145936
0.039912,6.142962
0.039913,6.139987
0.039914,6.137011
0.039915,6.134034
0.039916,6.131056
0.039917,6.128078
0.039918,6.125098
0.039919,6.122118
0.039920,6.119136
0.039921,6.116154
0.039922,6.113171
0.039923,6.110187
0.039924,6.107203
0.039925,6.104217
0.039926,6.101230
0.039927,6.098243
0.039928,6.095255
0.039929,6.092266
0.039930,6.089276
0.039931,6.086285
0.039932,6.083293
0.039933,6.080301
0.039934,6.077307
0.039935,6.074313
0.039936,6.071318
0.039937,6.068322
0.039938,6.065325
0.039939,6.062327
0.039940,6.059329
0.039941,6.056329
0.039942,6.053329
0.039943,6.050328
0.039944,6.047326
0.039945,6.044323
0.039946,6.041319
0.039947,6.038314
0.039948,6.035309
0.039949,6.032303
0.039950,6.029295
0.039951,6.026287
0.039952,6.023278
0.039953,6.020269
0.039954,6.017258
0.039955,6.014247
0.039956,6.011234
0.039957,6.008221
0.039958,6.005207
0.039959,6.002192
0.039960,5.999177
0.039961,5.996160
0.039962,5.993142
0.039963,5.990124
0.039964,5.987105
0.039965,5.984085
0.039966,5.981064
0.039967,5.978043
0.039968,5.975020
0.039969,5.971997
0.039970,5.968972
0.039971,5.965947
0.039972,5.962921
0.039973,5.959895
0.039974,5.956867
0.039975,5.953838
0.039976,5.950809
0.039977,5.947779
0.039978,5.944748
0.039979,5.941716
0.039980,5.938683
0.039981,5.935650
0.039982,5.932615
0.039983,5.929580
0.039984,5.926544
0.039985,5.923507
0.039986,5.920469
0.039987,5.917431
0.039988,5.914391
0.039989,5.911351
0.039990,5.908310
0.039991,5.905268
0.039992,5.902225
0.039993,5.899181
0.039994,5.896137
0.039995,5.893092
0.039996,5.890046
0.039997,5.886999
0.039998,5.883951
0.039999,5.880902
0.040000,5.877853
0.040001,5.874802
0.040002,5.871751
0.040003,5.868699
0.040004,5.865646
0.040005,5.862592
0.040006,5.859538
0.040007,5.856483
0.040008,5.853426
0.040009,5.850369
0.040010,5.847312
0.040011,5.844253
0.040012,5.841193
0.040013,5.838133
0.040014,5.835072
0.040015,5.832010
0.040016,5.828947
0.040017,5.825883
0.040018,5.822819
0.040019,5.819754
0.040020,5.816688
0.040021,5.813621
0.040022,5.810553
0.040023,5.807484
0.040024,5.804415
0.040025,5.801345
0.040026,5.798273
0.040027,5.795202
0.040028,5.792129
0.040029,5.789055
0.040030,5.785981
0.040031,5.782906
0.040032,5.779830
0.040033,5.776753
0.040034,5.773675
0.040035,5.770597
0.040036,5.767517
0.040037,5.764437
0.040038,5.761356
0.040039,5.758275
0.040040,5.755192
0.040041,5.752109
0.040042,5.749024
0.040043,5.745939
0.040044,5.742853
0.040045,5.739767
0.040046,5.736679
0.040047,5.733591
0.040048,5.730502
0.040049,5.727412
0.040050,5.724321
0.040051,5.721230
0.040052,5.718137
0.040053,5.715044
0.040054,5.711950
0.040055,5.708855
0.040056,5.705760
0.040057,5.702663
0.040058,5.699566
0.040059,5.696468
0.040060,5.693369
0.040061,5.690270
0.040062,5.687169
0.040063,5.684068
0.040064,5.680966
0.040065,5.677863
0.040066,5.674759
0.040067,5.671655
0.040068,5.668549
0.040069,5.665443
0.040070,5.662336
0.040071,5.659228
0.040072,5.656120
0.040073,5.653011
0.040074,5.649900
0.040075,5.646790
0.040076,5.643678
0.040077,5.640565
0.040078,5.637452
0.040079,5.634338
0.040080,5.631223
0.040081,5.628107
0.040082,5.624990
0.040083,5.621873
0.040084,5.618755
0.040085,5.615636
0.040086,5.612516
0.040087,5.609396
0.040088,5.606274
0.040089,5.603152
0.040090,5.600029
0.040091,5.596906
0.040092,5.593781
0.040093,5.590656
0.040094,5.587530
0.040095,5.584403
0.040096,5.581275
0.040097,5.578146
0.040098,5.575017
0.040099,5.571887
0.040100,5.568756
0.040101,5.565624
0.040102,5.562492
0.040103,5.559359
0.040104,5.556225
0.040105,5.553090
0.040106,5.549954
0.040107,5.546818
0.040108,5.543681
0.040109,5.540543
0.040110,5.537404
0.040111,5.534264
0.040112,5.531124
0.040113,5.527983
0.040114,5.524841
0.040115,5.521698
0.040116,5.518555
0.040117,5.515411
0.040118,5.512265
0.040119,5.509120
0.040120,5.505973
0.040121,5.502826
0.040122,5.499677
0.040123,5.496528
0.040124,5.493379
0.040125,5.490228
0.040126,5.487077
0.040127,5.483925
0.040128,5.480772
0.040129,5.477618
0.040130,5.474464
0.040131,5.471309
0.040132,5.468153
0.040133,5.464996
0.040134,5.461838
0.040135,5.458680
0.040136,5.455521
0.040137,5.452361
0.040138,5.449200
0.040139,5.446039
0.040140,5.442877
0.040141,5.439714
0.040142,5.436550
0.040143,5.433386
0.040144,5.430220
0.040145,5.427054
0.040146,5.423888
0.040147,5.420720
0.040148,5.417552
0.040149,5.414382
0.040150,5.411213
0.040151,5.408042
0.040152,5.404870
0.040153,5.401698
0.040154,5.398525
0.040155,5.395351
0.040156,5.392177
0.040157,5.389002
0.040158,5.385826
0.040159,5.382649
0.040160,5.379471
0.040161,5.376293
0.040162,5.373114
0.040163,5.369934
0.040164,5.366753
0.040165,5.363572
0.040166,5.360390
0.040167,5.357207
0.040168,5.354023
0.040169,5.350839
0.040170,5.347654
0.040171,5.344468
0.040172,5.341281
0.040173,5.338093
0.040174,5.334905
0.040175,5.331716
0.040176,5.328526
0.040177,5.325336
0.040178,5.322145
0.040179,5.318953
0.040180,5.315760
0.040181,5.312566
0.040182,5.309372
0.040183,5.306177
0.040184,5.302981
0.040185,5.299785
0.040186,5.296587
0.040187,5.293389
0.040188,5.290191
0.040189,5.286991
0.040190,5.283791
0.040191,5.280590
0.040192,5.277388
0.040193,5.274185
0.040194,5.270982
0.040195,5.267778
0.040196,5.264573
0.040197,5.261367
0.040198,5.258161
0.040199,5.254954
0.040200,5.251746
0.040201,5.248538
0.040202,5.245328
0.040203,5.242118
0.040204,5.238908
0.040205,5.235696
0.040206,5.232484
0.040207,5.229271
0.040208,5.226057
0.040209,5.222843
0.040210,5.219627
0.040211,5.216411
0.040212,5.213195
0.040213,5.209977
0.040214,5.206759
0.040215,5.203540
0.040216,5.200320
0.040217,5.197100
0.040218,5.193879
0.040219,5.190657
0.040220,5.187434
0.040221,5.184211
0.040222,5.180987
0.040223,5.177762
0.040224,5.174536
0.040225,5.171310
0.040226,5.168083
0.040227,5.164855
0.040228,5.161627
0.040229,5.158397
0.040230,5.155167
0.040231,5.151937
0.040232,5.148705
0.040233,5.145473
0.040234,5.142240
0.040235,5.139006
0.040236,5.135772
0.040237,5.132537
0.040238,5.129301
0.040239,5.126064
0.040240,5.122827
0.040241,5.119589
0.040242,5.116350
0.040243,5.113111
0.040244,5.109871
0.040245,5.106630
0.040246,5.103388
0.040247,5.100146
0.040248,5.096903
0.040249,5.093659
0.040250,5.090414
0.040251,5.087169
0.040252,5.083923
0.040253,5.080676
0.040254,5.077429
0.040255,5.074181
0.040256,5.070932
0.040257,5.067682
0.040258,5.064432
0.040259,5.061181
0.040260,5.057929
0.040261,5.054676
0.040262,5.051423
0.040263,5.048169
0.040264,5.044915
0.040265,5.041659
0.040266,5.038403
0.040267,5.035146
0.040268,5.031889
0.040269,5.028631
0.040270,5.025372
0.040271,5.022112
0.040272,5.018852
0.040273,5.015591
0.040274,5.012329
0.040275,5.009066
0.040276,5.005803
0.040277,5.002539
0.040278,4.999274
0.040279,4.996009
0.040280,4.992743
0.040281,4.989476
0.040282,4.986209
0.040283,4.982941
0.040284,4.979672
0.040285,4.976402
0.040286,4.973132
0.040287,4.969861
0.040288,4.966589
0.040289,4.963317
0.040290,4.960043
0.040291,4.956770
0.040292,4.953495
0.040293,4.950220
0.040294,4.946944
0.040295,4.943667
0.040296,4.940390
0.040297,4.937112
0.040298,4.933833
0.040299,4.930554
0.040300,4.927273
0.040301,4.923993
0.040302,4.920711
0.040303,4.917429
0.040304,4.914146
0.040305,4.910862
0.040306,4.907578
0.040307,4.904293
0.040308,4.901007
0.040309,4.897720
0.040310,4.894433
0.040311,4.891145
0.040312,4.887857
0.040313,4.884568
0.040314,4.881278
0.040315,4.877987
0.040316,4.874696
0.040317,4.871404
0.040318,4.868111
0.040319,4.864818
0.040320,4.861524
0.040321,4.858229
0.040322,4.854933
0.040323,4.851637
0.040324,4.848340
0.040325,4.845043
0.040326,4.841745
0.040327,4.838446
0.040328,4.835146
0.040329,4.831846
0.040330,4.828545
0.040331,4.825243
0.040332,4.821941
0.040333,4.818638
0.040334,4.815334
0.040335,4.812030
0.040336,4.808725
0.040337,4.805419
0.040338,4.802113
0.040339,4.798805
0.040340,4.795498
0.040341,4.792189
0.040342,4.788880
0.040343,4.785570
0.040344,4.782260
0.040345,4.778948
0.040346,4.775636
0.040347,4.772324
0.040348,4.769011
0.040349,4.765697
0.040350,4.762382
0.040351,4.759067
0.040352,4.755751
0.040353,4.752434
0.040354,4.749117
0.040355,4.745799
0.040356,4.742480
0.040357,4.739161
0.040358,4.735841
0.040359,4.732520
0.040360,4.729199
0.040361,4.725877
0.040362,4.722554
0.040363,4.719231
0.040364,4.715907
0.040365,4.712582
0.040366,4.709257
0.040367,4.705931
0.040368,4.702604
0.040369,4.699276
0.040370,4.695948
0.040371,4.692620
0.040372,4.689290
0.040373,4.685960
0.040374,4.682630
0.040375,4.679298
0.040376,4.675966
0.040377,4.672633
0.040378,4.669300
0.040379,4.665966
0.040380,4.662631
0.040381,4.659296
0.040382,4.655960
0.040383,4.652623
0.040384,4.649286
0.040385,4.645948
0.040386,4.642609
0.040387,4.639270
0.040388,4.635930
0.040389,4.632589
0.040390,4.629248
0.040391,4.625906
0.040392,4.622563
0.040393,4.619220
0.040394,4.615876
0.040395,4.612531
0.040396,4.609186
0.040397,4.605840
0.040398,4.602494
0.040399,4.599146
0.040400,4.595799
0.040401,4.592450
0.040402,4.589101
0.040403,4.585751
0.040404,4.582401
0.040405,4.579049
0.040406,4.575698
0.040407,4.572345
0.040408,4.568992
0.040409,4.565638
0.040410,4.562284
0.040411,4.558929
0.040412,4.555573
0.040413,4.552217
0.040414,4.548860
0.040415,4.545502
0.040416,4.542144
0.040417,4.538785
0.040418,4.535426
0.040419,4.532066
0.040420,4.528705
0.040421,4.525343
0.040422,4.521981
0.040423,4.518618
0.040424,4.515255
0.040425,4.511891
0.040426,4.508526
0.040427,4.505161
0.040428,4.501795
0.040429,4.498428
0.040430,4.495061
0.040431,4.491693
0.040432,4.488325
0.040433,4.484955
0.040434,4.481586
0.040435,4.478215
0.040436,4.474844
0.040437,4.471472
0.040438,4.468100
0.040439,4.464727
0.040440,4.461353
0.040441,4.457979
0.040442,4.454604
0.040443,4.451229
0.040444,4.447853
0.040445,4.444476
0.040446,4.441098
0.040447,4.437720
0.040448,4.434342
0.040449,4.430962
0.040450,4.427582
0.040451,4.424202
0.040452,4.420821
0.040453,4.417439
0.040454,4.414056
0.040455,4.410673
0.040456,4.407289
0.040457,4.403905
0.040458,4.400520
0.040459,4.397135
0.040460,4.393748
0.040461,4.390362
0.040462,4.386974
0.040463,4.383586
0.040464,4.380197
0.040465,4.376808
0.040466,4.373418
0.040467,4.370027
0.040468,4.366636
0.040469,4.363244
0.040470,4.359852
0.040471,4.356459
0.040472,4.353065
0.040473,4.349671
0.040474,4.346276
0.040475,4.342880
0.040476,4.339484
0.040477,4.336088
0.040478,4.332690
0.040479,4.329292
0.040480,4.325894
0.040481,4.322494
0.040482,4.319095
0.040483,4.315694
0.040484,4.312293
0.040485,4.308891
0.040486,4.305489
0.040487,4.302086
0.040488,4.298683
0.040489,4.295278
0.040490,4.291874
0.040491,4.288468
0.040492,4.285062
0.040493,4.281656
0.040494,4.278249
0.040495,4.274841
0.040496,4.271433
0.040497,4.268024
0.040498,4.264614
0.040499,4.261204
0.040500,4.257793
0.040501,4.254381
0.040502,4.250969
0.040503,4.247557
0.040504,4.244144
0.040505,4.240730
0.040506,4.237315
0.040507,4.233900
0.040508,4.230485
0.040509,4.227068
0.040510,4.223652
0.040511,4.220234
0.040512,4.216816
0.040513,4.213397
0.040514,4.209978
0.040515,4.206558
0.040516,4.203138
0.040517,4.199717
0.040518,4.196295
0.040519,4.192873
0.040520,4.189450
0.040521,4.186027
0.040522,4.182603
0.040523,4.179178
0.040524,4.175753
0.040525,4.172327
0.040526,4.168901
0.040527,4.165474
0.040528,4.162046
0.040529,4.158618
0.040530,4.155189
0.040531,4.151760
0.040532,4.148330
0.040533,4.144899
0.040534,4.141468
0.040535,4.138037
0.040536,4.134604
0.040537,4.131171
0.040538,4.127738
0.040539,4.124304
0.040540,4.120869
0.040541,4.117434
0.040542,4.113998
0.040543,4.110562
0.040544,4.107125
0.040545,4.103687
0.040546,4.100249
0.040547,4.096810
0.040548,4.093371
0.040549,4.089931
0.040550,4.086491
0.040551,4.083050
0.040552,4.079608
0.040553,4.076166
0.040554,4.072723
0.040555,4.069280
0.040556,4.065836
0.040557,4.062391
0.040558,4.058946
0.040559,4.055500
0.040560,4.052054
0.040561,4.048607
0.040562,4.045160
0.040563,4.041712
0.040564,4.038263
0.040565,4.034814
0.040566,4.031364
0.040567,4.027914
0.040568,4.024463
0.040569,4.021012
0.040570,4.017560
0.040571,4.014107
0.040572,4.010654
0.040573,4.007201
0.040574,4.003746
0.040575,4.000291
0.040576,3.996836
0.040577,3.993380
0.040578,3.989923
0.040579,3.986466
0.040580,3.983009
0.040581,3.979550
0.040582,3.976092
0.040583,3.972632
0.040584,3.969172
0.040585,3.965712
0.040586,3.962251
0.040587,3.958789
0.040588,3.955327
0.040589,3.951864
0.040590,3.948401
0.040591,3.944937
0.040592,3.941472
0.040593,3.938007
0.040594,3.934542
0.040595,3.931076
0.040596,3.927609
0.040597,3.924142
0.040598,3.920674
0.040599,3.917206
0.040600,3.913737
0.040601,3.910267
0.040602,3.906797
0.040603,3.903327
0.040604,3.899855
0.040605,3.896384
0.040606,3.892912
0.040607,3.889439
0.040608,3.885965
0.040609,3.882491
0.040610,3.879017
0.040611,3.875542
0.040612,3.872066
0.040613,3.868590
0.040614,3.865114
0.040615,3.861636
0.040616,3.858159
0.040617,3.854680
0.040618,3.851202
0.040619,3.847722
0.040620,3.844242
0.040621,3.840762
0.040622,3.837281
0.040623,3.833799
0.040624,3.830317
0.040625,3.826834
0.040626,3.823351
0.040627,3.819867
0.040628,3.816383
0.040629,3.812898
0.040630,3.809413
0.040631,3.805927
0.040632,3.802440
0.040633,3.798953
0.040634,3.795466
0.040635,3.791978
0.040636,3.788489
0.040637,3.785000
0.040638,3.781510
0.040639,3.778020
0.040640,3.774529
0.040641,3.771038
0.040642,3.767546
0.040643,3.764054
0.040644,3.760561
0.040645,3.757067
0.040646,3.753573
0.040647,3.750079
0.040648,3.746584
0.040649,3.743088
0.040650,3.739592
0.040651,3.736095
0.040652,3.732598
0.040653,3.729101
0.040654,3.725602
0.040655,3.722103
0.040656,3.718604
0.040657,3.715104
0.040658,3.711604
0.040659,3.708103
0.040660,3.704602
0.040661,3.701100
0.040662,3.697597
0.040663,3.694094
0.040664,3.690591
0.040665,3.687087
0.040666,3.683582
0.040667,3.680077
0.040668,3.676571
0.040669,3.673065
0.040670,3.669559
0.040671,3.666052
0.040672,3.662544
0.040673,3.659036
0.040674,3.655527
0.040675,3.652018
0.040676,3.648508
0.040677,3.644998
0.040678,3.641487
0.040679,3.637975
0.040680,3.634464
0.040681,3.630951
0.040682,3.627438
0.040683,3.623925
0.040684,3.620411
0.040685,3.616897
0.040686,3.613382
0.040687,3.609866
0.040688,3.606350
0.040689,3.602834
0.040690,3.599317
0.040691,3.595799
0.040692,3.592281
0.040693,3.588763
0.040694,3.585244
0.040695,3.581724
0.040696,3.578204
0.040697,3.574684
0.040698,3.571162
0.040699,3.567641
0.040700,3.564119
0.040701,3.560596
0.040702,3.557073
0.040703,3.553549
0.040704,3.550025
0.040705,3.546501
0.040706,3.542976
0.040707,3.539450
0.040708,3.535924
0.040709,3.532397
0.040710,3.528870
0.040711,3.525343
0.040712,3.521814
0.040713,3.518286
0.040714,3.514757
0.040715,3.511227
0.040716,3.507697
0.040717,3.504166
0.040718,3.500635
0.040719,3.497104
0.040720,3.493571
0.040721,3.490039
0.040722,3.486506
0.040723,3.482972
0.040724,3.479438
0.040725,3.475903
0.040726,3.472368
0.040727,3.468833
0.040728,3.465297
0.040729,3.461760
0.040730,3.458223
0.040731,3.454685
0.040732,3.451147
0.040733,3.447609
0.040734,3.444070
0.040735,3.440530
0.040736,3.436990
0.040737,3.433450
0.040738,3.429909
0.040739,3.426367
0.040740,3.422825
0.040741,3.419283
0.040742,3.415740
0.040743,3.412197
0.040744,3.408653
0.040745,3.405108
0.040746,3.401563
0.040747,3.398018
0.040748,3.394472
0.040749,3.390926
0.040750,3.387379
0.040751,3.383832
0.040752,3.380284
0.040753,3.376736
0.040754,3.373187
0.040755,3.369638
0.040756,3.366088
0.040757,3.362538
0.040758,3.358988
0.040759,3.355436
0.040760,3.351885
0.040761,3.348333
0.040762,3.344780
0.040763,3.341227
0.040764,3.337674
0.040765,3.334120
0.040766,3.330565
0.040767,3.327010
0.040768,3.323455
0.040769,3.319899
0.040770,3.316343
0.040771,3.312786
0.040772,3.309229
0.040773,3.305671
0.040774,3.302113
0.040775,3.298554
0.040776,3.294995
0.040777,3.291435
0.040778,3.287875
0.040779,3.284315
0.040780,3.280754
0.040781,3.277192
0.040782,3.273630
0.040783,3.270068
0.040784,3.266505
0.040785,3.262942
0.040786,3.259378
0.040787,3.255814
0.040788,3.252249
0.040789,3.248684
0.040790,3.245118
0.040791,3.241552
0.040792,3.237985
0.040793,3.234418
0.040794,3.230851
0.040795,3.227283
0.040796,3.223714
0.040797,3.220145
0.040798,3.216576
0.040799,3.213006
0.040800,3.209436
0.040801,3.205865
0.040802,3.202294
0.040803,3.198723
0.040804,3.195151
0.040805,3.191578
0.040806,3.188005
0.040807,3.184432
0.040808,3.180858
0.040809,3.177283
0.040810,3.173709
0.040811,3.170133
0.040812,3.166558
0.040813,3.162982
0.040814,3.159405
0.040815,3.155828
0.040816,3.152250
0.040817,3.148673
0.040818,3.145094
0.040819,3.141515
0.040820,3.137936
0.040821,3.134356
0.040822,3.130776
0.040823,3.127196
0.040824,3.123614
0.040825,3.120033
0.040826,3.116451
0.040827,3.112869
0.040828,3.109286
0.040829,3.105703
0.040830,3.102119
0.040831,3.098535
0.040832,3.094950
0.040833,3.091365
0.040834,3.087780
0.040835,3.084194
0.040836,3.080607
0.040837,3.077021
0.040838,3.073433
0.040839,3.069846
0.040840,3.066258
0.040841,3.062669
0.040842,3.059080
0.040843,3.055491
0.040844,3.051901
0.040845,3.048311
0.040846,3.044720
0.040847,3.041129
0.040848,3.037537
0.040849,3.033945
0.040850,3.030353
0.040851,3.026760
0.040852,3.023167
0.040853,3.019573
0.040854,3.015979
0.040855,3.012384
0.040856,3.008789
0.040857,3.005194
0.040858,3.001598
0.040859,2.998001
0.040860,2.994405
0.040861,2.990808
0.040862,2.987210
0.040863,2.983612
0.040864,2.980014
0.040865,2.976415
0.040866,2.972816
0.040867,2.969216
0.040868,2.965616
